       magilla    MFPRT(31DEC13)     745               02-FEB-2015   19:40:39               Page    1
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
*****   MF file version = 1    V255S LINE2 .ICL001. 1   *****
 
   267    117.000        0.028       -81.122       -42.464        0.011        1.139        1.068        0.014      -20.352
   268    117.000        0.022      -551.209      -612.173        0.011        1.467        1.376        0.014      -20.352
   269    118.000        0.058       605.039      -547.281        0.012        0.635        0.596        0.014      -20.729
   270    119.000        0.060      -540.777      -612.201        0.013        0.651        0.610        0.018      -21.107
   271    119.000        0.049      -586.422      -612.269        0.013        0.792        0.743        0.011      -21.107
   272    119.000        0.043      -548.305      -604.163        0.013        0.909        0.853        0.017      -21.107
   273    119.000        0.040      -539.012      -603.722        0.013        0.962        0.902        0.016      -21.107
       magilla    MFPRT(31DEC13)     745               02-FEB-2015   19:40:39               Page    6
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   274    119.000        0.039      -594.105      -605.948        0.013        0.993        0.931        0.012      -21.107
   275    119.000        0.034      -164.122      -603.915        0.013        1.229        1.153        0.021      -21.107
   276    119.000        0.032      -157.979      -599.723        0.013        1.209        1.133        0.015      -21.107
   277    119.000        0.030       143.052      -609.631        0.013        1.291        1.210        0.016      -21.107
   278    120.000        0.035        75.168      -392.945        0.011        0.990        0.929        0.015      -21.484
   279    121.000        0.036        43.492      -605.994        0.011        0.926        0.869        0.014      -21.862
   280    121.000        0.035      -278.329      -576.073        0.011        0.966        0.906        0.014      -21.862
   281    122.000        0.052      -179.025      -612.201        0.012        0.675        0.633        0.010      -22.240
   282    122.000        0.046      -186.282      -605.598        0.012        0.755        0.708        0.016      -22.240
   283    123.000        0.045      -612.392      -367.916        0.011        0.720        0.675        0.014      -22.617
   284    123.000        0.034      -583.834        12.229        0.011        0.949        0.890        0.015      -22.617
