       magilla    MFPRT(31DEC13)     745               02-FEB-2015   19:40:38               Page    1
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s

*****   MF file version = 1    V255Q LINE2 .ICL001. 1   *****

   194    353.000        0.082       499.912      -607.858        0.021        0.683        0.563        0.023     -121.204
   195    353.000        0.055       505.128      -606.782        0.021        1.121        0.925        0.023     -121.204
   196    355.000        0.093       407.211       598.698        0.021        0.585        0.483        0.023     -122.026
   197    355.000        0.087      -144.597       613.479        0.021        0.624        0.515        0.028     -122.026
   198    355.000        0.086      -595.195      -201.331        0.021        0.634        0.523        0.022     -122.026
   199    355.000        0.085       471.644      -113.720        0.021        0.642        0.529        0.022     -122.026
   200    355.000        0.081       398.456        53.097        0.021        0.668        0.551        0.022     -122.026
   201    355.000        0.076      -219.320      -610.155        0.021        0.719        0.593        0.033     -122.026
   202    357.000        0.105      -285.379      -603.849        0.021        0.528        0.436        0.026     -122.848
   203    357.000        0.088       610.530      -602.980        0.021        0.632        0.521        0.028     -122.848
   204    357.000        0.074       558.502      -588.072        0.021        0.749        0.617        0.032     -122.848
   205    358.000        0.092      -450.434       -35.800        0.022        0.622        0.513        0.020     -123.259
   206    358.000        0.089       564.680      -593.669        0.022        0.645        0.532        0.024     -123.259
   207    358.000        0.021       561.854      -591.956        0.021        3.018        2.489        0.024     -123.259
   208    359.000        0.088      -287.209      -317.138        0.021        0.627        0.517        0.022     -123.670
   209    359.000        0.051       368.003      -613.283        0.021        1.082        0.892        0.021     -123.670
   210    361.000        0.088      -567.087      -436.612        0.021        0.635        0.524        0.027     -124.492
   211    361.000        0.079       339.695      -410.063        0.021        0.709        0.585        0.023     -124.492
   212    362.000        0.118      -516.790      -264.803        0.021        0.471        0.389        0.022     -124.903
   213    362.000        0.104      -589.507      -330.641        0.021        0.535        0.441        0.023     -124.903
   214    362.000        0.097       429.967      -456.440        0.021        0.573        0.472        0.022     -124.903
   215    362.000        0.094        63.414      -276.422        0.021        0.589        0.485        0.025     -124.903
   216    362.000        0.091      -475.368      -462.171        0.021        0.611        0.504        0.020     -124.903
   217    362.000        0.087       502.900      -232.090        0.021        0.640        0.528        0.024     -124.903
   218    362.000        0.086       315.709       318.028        0.021        0.641        0.528        0.023     -124.903
       magilla    MFPRT(31DEC13)     745               02-FEB-2015   19:40:38               Page    5
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s

   219    362.000        0.079       444.065       366.559        0.021        0.700        0.577        0.023     -124.903
   220    362.000        0.072      -268.215      -609.220        0.021        0.766        0.632        0.028     -124.903
   221    363.000        0.118       609.086       607.732        0.021        0.462        0.381        0.027     -125.314
   222    363.000        0.094       132.071       591.449        0.021        0.581        0.479        0.027     -125.314
   223    363.000        0.093      -113.719       147.499        0.021        0.591        0.487        0.024     -125.314
   224    363.000        0.081       560.484       128.465        0.021        0.676        0.558        0.025     -125.314
   225    364.000        0.102       599.462      -411.594        0.022        0.573        0.472        0.025     -125.725
   226    364.000        0.092       601.866       218.995        0.022        0.640        0.528        0.023     -125.725
   227    364.000        0.085       425.368      -537.205        0.022        0.688        0.567        0.024     -125.725
   228    364.000        0.085       224.007       479.957        0.022        0.690        0.569        0.028     -125.725
   229    364.000        0.081      -175.559       365.326        0.022        0.726        0.599        0.018     -125.725
   230    366.000        0.102      -609.390      -143.159        0.022        0.567        0.468        0.029     -126.547
   231    366.000        0.093       210.624       510.566        0.022        0.627        0.517        0.025     -126.547
   232    366.000        0.071      -609.028      -245.672        0.022        0.821        0.677        0.026     -126.547
   233    366.000        0.069        72.000      -608.082        0.022        0.837        0.690        0.028     -126.547
   234    366.000        0.032      -601.824      -142.496        0.022        1.946        1.605        0.023     -126.547
   235    367.000        0.105      -606.675      -511.988        0.021        0.535        0.441        0.025     -126.958
   236    368.000        0.108       612.243      -145.793        0.021        0.502        0.414        0.016     -127.369
   237    368.000        0.092       220.313       311.121        0.021        0.592        0.488        0.023     -127.369
   238    369.000        0.121      -348.947       258.566        0.020        0.446        0.368        0.028     -127.780
   239    369.000        0.119       324.864      -611.064        0.020        0.454        0.374        0.027     -127.780
   240    369.000        0.074      -514.742       553.836        0.020        0.726        0.599        0.023     -127.780
   241    371.000        0.085       609.176       302.615        0.020        0.630        0.520        0.019     -128.602
   242    371.000        0.067       502.448      -614.132        0.020        0.798        0.659        0.024     -128.602
   243    372.000        0.088        38.124       525.095        0.021        0.619        0.510        0.023     -129.013
   244    372.000        0.080      -417.224       473.204        0.021        0.682        0.563        0.024     -129.013
   245    372.000        0.072       -27.674      -603.677        0.021        0.763        0.629        0.022     -129.013
   246    372.000        0.023       283.915      -608.686        0.021        2.342        1.931        0.022     -129.013
   247    373.000        0.092       130.868       253.200        0.021        0.609        0.502        0.019     -129.424
   248    373.000        0.091       612.764      -112.592        0.021        0.621        0.512        0.023     -129.424
   249    373.000        0.086      -312.417       540.114        0.021        0.656        0.541        0.027     -129.424
   250    373.000        0.072       613.990      -146.274        0.021        0.782        0.645        0.023     -129.424
   251    374.000        0.083       443.969      -346.272        0.022        0.690        0.569        0.018     -129.835
   252    374.000        0.082        91.742       227.700        0.022        0.696        0.574        0.027     -129.835
   253    374.000        0.082       555.524      -349.783        0.021        0.762        0.629        0.027     -129.835
   254    374.000        0.077       379.654       593.902        0.022        0.744        0.614        0.025     -129.835
   255    374.000        0.072       510.874      -429.140        0.021        0.860        0.709        0.024     -129.835
   256    374.000        0.055       549.596      -350.712        0.022        1.037        0.855        0.026     -129.835
   257    374.000        0.023       506.880      -426.190        0.022        2.505        2.066        0.026     -129.835
   258    375.000        0.092       612.060      -578.367        0.021        0.594        0.490        0.017     -130.246
   259    375.000        0.075      -609.000       278.923        0.021        0.732        0.604        0.022     -130.246
   260    375.000        0.067       560.337      -613.765        0.021        0.809        0.667        0.021     -130.246
   261    375.000        0.048       605.186      -582.769        0.020        1.232        1.016        0.021     -130.246
