       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:34               Page    1
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
*****   MF file version = 1    V255T LINE2 .ICL001. 1   *****
 
   611    241.000        0.037      -518.148      -518.538        0.012        1.167        0.869        0.016     -536.328
   612    241.000        0.030      -588.350      -601.848        0.012        1.404        1.046        0.017     -536.328
   613    244.000        0.050      -509.596      -608.075        0.013        0.927        0.691        0.019     -537.575
   614    245.000        0.069       332.962       612.520        0.013        0.623        0.464        0.019     -537.990
   615    245.000        0.048       540.370      -595.428        0.013        0.890        0.663        0.014     -537.990
   616    245.000        0.034        90.612      -604.581        0.013        1.276        0.950        0.013     -537.990
   617    245.000        0.027       -94.187      -602.312        0.013        1.605        1.195        0.015     -537.990
   618    245.000        0.026       457.988      -600.361        0.013        1.656        1.233        0.015     -537.990
   619    246.000        0.061        90.943      -608.030        0.013        0.745        0.555        0.015     -538.405
   620    246.000        0.027       329.464      -613.366        0.013        1.666        1.241        0.021     -538.405
   621    247.000        0.049        24.155      -610.497        0.013        0.902        0.672        0.016     -538.821
   622    247.000        0.046        35.017      -605.615        0.013        0.954        0.711        0.015     -538.821
   623    247.000        0.036       304.764      -595.132        0.013        1.222        0.910        0.016     -538.821
   624    247.000        0.035       184.370      -603.175        0.013        1.249        0.930        0.015     -538.821
   625    247.000        0.035       505.593      -604.215        0.013        1.253        0.933        0.016     -538.821
   626    247.000        0.028      -355.892      -600.812        0.013        1.607        1.197        0.013     -538.821
   627    248.000        0.046       250.477      -613.923        0.013        0.973        0.724        0.012     -539.236
   628    248.000        0.030      -563.175      -613.250        0.013        1.477        1.100        0.013     -539.236
   629    248.000        0.021      -272.034      -596.839        0.013        2.140        1.594        0.016     -539.236
   630    249.000        0.136       610.399      -614.386        0.013        0.332        0.247        0.020     -539.652
   631    249.000        0.100       204.947      -611.464        0.013        0.453        0.337        0.017     -539.652
   632    250.000        0.036       123.028      -607.870        0.013        1.222        0.910        0.014     -540.067
   633    250.000        0.027       277.508      -609.485        0.013        1.624        1.209        0.013     -540.067
   634    250.000        0.024       443.247      -566.767        0.013        1.838        1.369        0.016     -540.067
   635    251.000        0.157       -69.555      -170.969        0.012        0.268        0.199        0.013     -540.483
   636    251.000        0.036       593.935      -611.391        0.012        1.153        0.858        0.017     -540.483
   637    251.000        0.032        10.197      -606.678        0.012        1.326        0.988        0.014     -540.483
   638    251.000        0.029        72.373      -603.223        0.012        1.466        1.092        0.013     -540.483
   639    251.000        0.026      -348.404      -424.479        0.012        1.599        1.191        0.013     -540.483
   640    252.000        0.065      -604.092      -614.275        0.013        0.659        0.491        0.018     -540.898
   641    252.000        0.038       596.433      -599.133        0.013        1.142        0.850        0.014     -540.898
   642    252.000        0.026      -608.218      -606.350        0.013        1.673        1.246        0.019     -540.898
   643    253.000        0.043       287.811      -507.991        0.012        0.974        0.725        0.014     -541.314
   644    253.000        0.040       -91.420      -605.986        0.012        1.046        0.779        0.015     -541.314
   645    253.000        0.032         2.300      -611.723        0.012        1.314        0.979        0.014     -541.314
   646    253.000        0.032       427.706      -298.744        0.012        1.319        0.983        0.016     -541.314
   647    254.000        0.036       477.362      -612.703        0.013        1.259        0.937        0.012     -541.729
   648    255.000        0.039       610.167      -609.536        0.012        1.108        0.825        0.022     -542.144
   649    255.000        0.030      -437.405      -610.825        0.012        1.434        1.068        0.018     -542.144
   650    256.000        0.057       402.564      -613.930        0.013        0.761        0.567        0.018     -542.560
   651    257.000        0.034      -259.379      -569.469        0.012        1.236        0.920        0.015     -542.975
   652    260.000        0.033      -403.614      -596.382        0.012        1.285        0.957        0.016     -544.222
   653    260.000        0.029       108.319      -607.844        0.012        1.452        1.081        0.017     -544.222
   654    261.000        0.038       602.279      -613.038        0.013        1.126        0.839        0.016     -544.637
   655    262.000        0.058      -375.352      -613.547        0.013        0.746        0.555        0.018     -545.053
   656    262.000        0.053      -207.198      -609.084        0.013        0.805        0.599        0.017     -545.053
   657    262.000        0.045       -37.856      -609.504        0.013        0.956        0.712        0.018     -545.053
   658    262.000        0.032        17.052      -613.390        0.013        1.343        1.000        0.016     -545.053
       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:34               Page   13
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   659    265.000        0.040        60.050      -606.846        0.012        1.060        0.789        0.017     -546.299
   660    266.000        0.105       356.152      -613.841        0.012        0.403        0.300        0.012     -546.714
   661    266.000        0.034      -289.772      -614.082        0.012        1.245        0.927        0.015     -546.714
   662    266.000        0.032      -542.943      -389.605        0.012        1.332        0.992        0.013     -546.714
   663    267.000        0.068      -578.842      -612.779        0.013        0.648        0.482        0.010     -547.130
   664    267.000        0.027      -319.233      -538.976        0.013        1.620        1.207        0.017     -547.130
   665    267.000        0.023      -469.821      -501.354        0.013        1.882        1.401        0.018     -547.130
   666    268.000        0.046       168.064      -575.046        0.013        0.971        0.723        0.015     -547.545
   667    268.000        0.040      -197.771      -609.231        0.013        1.092        0.813        0.015     -547.545
   668    268.000        0.035      -564.165      -531.325        0.013        1.267        0.944        0.014     -547.545
   669    268.000        0.023       487.488      -592.853        0.013        1.882        1.401        0.015     -547.545
   670    269.000        0.040       609.829      -584.818        0.013        1.116        0.831        0.016     -547.961
   671    269.000        0.030      -221.694      -608.139        0.013        1.462        1.089        0.016     -547.961
   672    270.000        0.097       302.763       612.433        0.013        0.469        0.349        0.015     -548.376
   673    270.000        0.037        23.338      -613.072        0.013        1.214        0.904        0.014     -548.376
   674    270.000        0.034       310.043       606.889        0.013        1.435        1.069        0.017     -548.376
   675    270.000        0.032        15.123      -608.494        0.013        1.408        1.049        0.015     -548.376
   676    271.000        0.050      -502.980      -609.476        0.013        0.876        0.652        0.013     -548.792
   677    271.000        0.032      -373.708      -610.640        0.013        1.390        1.035        0.012     -548.792
   678    272.000        0.051      -600.845      -608.622        0.013        0.851        0.634        0.015     -549.207
   679    273.000        0.030       530.391      -543.228        0.013        1.448        1.078        0.018     -549.622
   680    274.000        0.041        39.168      -612.638        0.012        1.040        0.774        0.013     -550.038
   681    275.000        0.067      -608.202      -551.196        0.012        0.635        0.473        0.021     -550.453
   682    275.000        0.048       178.213      -611.176        0.012        0.887        0.660        0.015     -550.453
   683    275.000        0.032       578.625      -571.075        0.012        1.354        1.009        0.014     -550.453
   684    276.000        0.048       279.841      -608.872        0.012        0.894        0.666        0.016     -550.869
   685    276.000        0.033      -115.529      -607.655        0.012        1.303        0.970        0.019     -550.869
   686    276.000        0.027        21.160      -613.291        0.012        1.571        1.170        0.015     -550.869
   687    277.000        0.055        86.955      -612.258        0.013        0.787        0.586        0.009     -551.284
   688    278.000        0.047      -458.852      -611.432        0.013        0.962        0.717        0.014     -551.700
   689    279.000        0.055      -446.205      -603.169        0.012        0.765        0.569        0.014     -552.115
   690    279.000        0.040      -377.756      -596.087        0.012        1.059        0.789        0.014     -552.115
   691    279.000        0.040      -444.255      -611.680        0.012        1.059        0.789        0.012     -552.115
